   0.01942   0.00688   5.78966   0.74313   0.17478   0.00000   0.50363   0.74326
   0.01978   0.00710   7.88559   0.80244   0.23763   0.00000   0.56473   0.80258
   0.02010   0.00729   9.98551   0.86329   0.30135   0.00000   0.62711   0.86344
   0.02040   0.00748  12.10305   0.92515   0.36594   0.00000   0.69041   0.92532
   0.02065   0.00763  13.91657   0.97875   0.42168   0.00000   0.74513   0.97893
   0.02117   0.00795  18.01507   1.10396   0.55132   0.04122   0.87266   1.10416
   0.02162   0.00823  21.76487   1.22405   0.67510   0.15000   0.99467   1.22427
   0.02212   0.00854  26.25322   1.37125   0.82632   0.31239   1.14396   1.37149
   0.02265   0.00888  31.33553   1.53932   0.99847   0.48747   1.31415   1.53959
   0.02313   0.00918  36.25595   1.70360   1.16635   0.65963   1.48028   1.70389
   0.02362   0.00949  41.55728   1.88263   1.34892   0.84606   1.66114   1.88295
   0.02404   0.00975  46.27688   2.04414   1.51331   1.01364   1.82413   2.04448
   0.02454   0.01006  52.20207   2.24877   1.72136   1.22549   2.03050   2.24913
   0.02498   0.01034  57.62786   2.43785   1.91341   1.42084   2.22110   2.43824
   0.02539   0.01060  62.92958   2.62551   2.10374   1.61415   2.41012   2.62592
   0.02592   0.01093  69.84167   2.87267   2.35422   1.86835   2.65896   2.87310
   0.02641   0.01125  76.54036   3.11487   2.59947   2.11704   2.90271   3.11532
   0.02688   0.01154  83.10881   3.35609   2.84351   2.36424   3.14535   3.35657
   0.02735   0.01184  89.86495   3.60741   3.09759   2.62144   3.39806   3.60791
   0.02781   0.01214  96.55605   3.85819   3.35103   2.87789   3.65018   3.85872
   0.02825   0.01242 103.20850   4.11269   3.60800   3.13767   3.90591   4.11324
   0.02867   0.01269 109.48222   4.35391   3.85152   3.38380   4.14828   4.35448
   0.02909   0.01296 116.00502   4.60895   4.10884   3.64372   4.40446   4.60954
   0.02951   0.01322 122.45824   4.86315   4.36525   3.90265   4.65976   4.86377
   0.02991   0.01348 128.75757   5.11511   4.61929   4.15906   4.91274   5.11575
   0.03029   0.01372 134.72438   5.35505   4.86117   4.40316   5.15365   5.35571
   0.03068   0.01397 140.92291   5.60888   5.11694   4.66115   5.40843   5.60956
   0.03106   0.01421 146.98535   5.85714   5.36709   4.91347   5.65763   5.85784
   0.03143   0.01445 152.98119   6.10864   5.62037   5.16880   5.91000   6.10936
   0.03178   0.01467 158.62973   6.34564   5.85905   5.40941   6.14783   6.34638
   0.03213   0.01490 164.42221   6.59192   6.10701   5.65931   6.39493   6.59268
   0.01814   0.00598  -2.87485   0.49523   0.00000   0.00000   0.25557   0.49527
   0.01854   0.00622  -2.04017   0.51018   0.00000   0.00000   0.27264   0.51023
   0.01913   0.00658  -0.46472   0.54414   0.00174   0.00000   0.30960   0.54422
   0.01956   0.00684   0.91909   0.57811   0.01902   0.00000   0.34565   0.57820
   0.02001   0.00712   2.57250   0.62243   0.06973   0.00000   0.39206   0.62254
   0.02040   0.00737   4.21077   0.66785   0.11891   0.00000   0.43923   0.66798
   0.02078   0.00760   5.93238   0.71648   0.17034   0.00000   0.48950   0.71663
   0.02118   0.00785   7.91769   0.77343   0.23071   0.00000   0.54814   0.77359
   0.02153   0.00807   9.89345   0.83140   0.29145   0.00000   0.60754   0.83158
   0.02187   0.00828  11.88066   0.89016   0.35285   0.00000   0.66766   0.89036
   0.02214   0.00845  13.57615   0.94087   0.40562   0.00000   0.71942   0.94108
   0.02271   0.00882  17.39106   1.05882   0.52784   0.03877   0.83956   1.05906
   0.02321   0.00913  20.86142   1.17138   0.64396   0.14090   0.95392   1.17164
   0.02377   0.00949  24.99513   1.30874   0.78520   0.29292   1.09325   1.30903
   0.02435   0.00986  29.65417   1.46489   0.94527   0.45600   1.25137   1.46520
   0.02489   0.01020  34.14614   1.61694   1.10079   0.61575   1.40517   1.61728
   0.02543   0.01055  38.96596   1.78202   1.26930   0.78809   1.57197   1.78239
   0.02589   0.01084  43.23759   1.93036   1.42041   0.94238   1.72170   1.93075
   0.02644   0.01119  48.58519   2.11783   1.61118   1.13692   1.91081   2.11825
   0.02693   0.01151  53.46849   2.29065   1.78686   1.31587   2.08505   2.29109
   0.02739   0.01180  58.21908   2.46152   1.96030   1.49227   2.25719   2.46198
   0.02797   0.01217  64.39616   2.68604   2.18803   1.72369   2.48330   2.68654
   0.02851   0.01253  70.36537   2.90553   2.41047   1.94953   2.70425   2.90606
   0.02903   0.01286  76.19604   3.12343   2.63108   2.17328   2.92348   3.12398
   0.02955   0.01320  82.17548   3.34988   2.86019   2.40549   3.15124   3.35047
   0.03006   0.01352  88.08698   3.57553   3.08840   2.63667   3.37813   3.57614
   0.03055   0.01384  93.93783   3.80366   3.31892   2.86997   3.60743   3.80429
   0.03102   0.01414  99.44976   4.01970   3.53718   3.09082   3.82455   4.02036
   0.03148   0.01444 105.16026   4.24746   3.76714   3.32334   4.05338   4.24815
   0.03195   0.01474 110.80143   4.47419   3.99600   3.55470   4.28114   4.47490
   0.03239   0.01503 116.29102   4.69835   4.22217   3.78321   4.50627   4.69909
   0.03281   0.01530 121.48547   4.91165   4.43733   4.00057   4.72047   4.91241
   0.03324   0.01557 126.86242   5.13664   4.66419   4.22963   4.94636   5.13743
   0.03366   0.01584 132.12132   5.35670   4.88608   4.45366   5.16730   5.35751
   0.03407   0.01611 137.29887   5.57881   5.10991   4.67952   5.39024   5.57965
   0.03445   0.01636 142.17619   5.78812   5.32084   4.89235   5.60032   5.78898
   0.03485   0.01661 147.16571   6.00520   5.53953   5.11296   5.81817   6.00607
   0.02229   0.00820  -1.72160   0.42641   0.00000   0.00000   0.22313   0.42648
   0.02283   0.00856  -0.90905   0.44378   0.00000   0.00000   0.24224   0.44387
   0.02365   0.00910   0.56102   0.47884   0.00163   0.00000   0.27977   0.47897
   0.02424   0.00949   1.80781   0.51158   0.01782   0.00000   0.31422   0.51174
   0.02487   0.00990   3.25514   0.55256   0.06467   0.00000   0.35693   0.55276
   0.02541   0.01026   4.65936   0.59335   0.10884   0.00000   0.39916   0.59357
   0.02593   0.01061   6.11372   0.63620   0.15418   0.00000   0.44336   0.63645
   0.02648   0.01098   7.76838   0.68559   0.20662   0.00000   0.49414   0.68587
   0.02697   0.01130   9.38113   0.73472   0.25822   0.00000   0.54445   0.73503
   0.02744   0.01161  10.99029   0.78411   0.30996   0.00000   0.59496   0.78444
   0.02781   0.01186  12.34704   0.82622   0.35391   0.00000   0.63793   0.82657
   0.02861   0.01239  15.35786   0.92291   0.45441   0.03166   0.73641   0.92330
   0.02930   0.01285  18.04737   1.01376   0.54844   0.11464   0.82876   1.01419
   0.03007   0.01336  21.20182   1.12317   0.66130   0.23700   0.93978   1.12365
   0.03088   0.01390  24.70507   1.24586   0.78749   0.36628   1.06410   1.24638
   0.03162   0.01439  28.03844   1.36393   0.90866   0.49147   1.18361   1.36449
   0.03237   0.01489  31.56835   1.49067   1.03845   0.62493   1.31176   1.49127
   0.03300   0.01531  34.65216   1.60314   1.15339   0.74291   1.42538   1.60378
   0.03377   0.01581  38.47803   1.74418   1.29738   0.89050   1.56777   1.74486
   0.03445   0.01626  41.94075   1.87322   1.42897   1.02522   1.69799   1.87394
   0.03508   0.01668  45.26209   1.99929   1.55734   1.15641   1.82511   2.00005
   0.03588   0.01721  49.54423   2.16378   1.72468   1.32727   1.99090   2.16459
   0.03663   0.01771  53.64440   2.32336   1.88689   1.49271   2.15168   2.32421
   0.03735   0.01818  57.60026   2.48017   2.04613   1.65493   2.30959   2.48106
   0.03806   0.01866  61.61874   2.64187   2.21020   1.82194   2.47237   2.64280
   0.03876   0.01912  65.56918   2.80225   2.37288   1.98744   2.63378   2.80323
   0.03944   0.01956  69.42292   2.96250   2.53526   2.15246   2.79500   2.96352
   0.04007   0.01998  73.04124   3.11384   2.68858   2.30823   2.94723   3.11490
   0.04072   0.02040  76.74755   3.27194   2.84865   2.47073   3.10622   3.27304
   0.04135   0.02082  80.39158   3.42872   3.00734   2.63178   3.26385   3.42986
   0.04196   0.02122  83.90249   3.58251   3.16291   2.78957   3.41844   3.58369
   0.04253   0.02159  87.21378   3.72845   3.31053   2.93926   3.56512   3.72966
   0.04312   0.02198  90.60239   3.88101   3.46476   3.09556   3.71843   3.88226
   0.04369   0.02235  93.91663   4.03023   3.61561   3.24843   3.86837   4.03151
   0.04425   0.02272  97.13245   4.17912   3.76604   3.40077   4.01795   4.18044
   0.04478   0.02306 100.16119   4.31941   3.90777   3.54430   4.15888   4.32076
   0.04531   0.02341 103.23576   4.46402   4.05383   3.69216   4.30413   4.46540
   0.02772   0.01157  -0.81983   0.36890   0.00000   0.00000   0.19536   0.36904
   0.02849   0.01211  -0.05174   0.38716   0.00000   0.00000   0.21505   0.38734
   0.02964   0.01290   1.28609   0.42135   0.00148   0.00000   0.25127   0.42160
